"","Var1","Freq"
"5132","wyobcowana",1
"5133","wyobraźcie",1
"5134","wypędzenia",1
"5135","wyposażeniu",1
"5136","wypowiedzenia",1
"5137","wypracowań",6
"5138","wypraw",1
"5139","wyprawa",2
"5140","wyprawy",2
"5141","wyroki",1
"5142","wyrzucanie",1
"5143","wysłałby",1
"5144","wysoki",1
"5145","wysokości",1
"5146","wysp",1
"5147","wyspa",1
"5148","wyspiańskiego",1
"5149","wyspie",1
"5150","wystawa",1
"5151","wystąpienie",1
"5152","występy",1
"5153","wystrój",1
"5154","wystrzał",1
"5155","wyszli",1
"5156","wyszyńskiego",3
"5157","wyścig",1
"5158","wywalczona",1
"5159","wywiadu",2
"5160","wywieszał",1
"5161","wywieziono",1
"5162","wywrotowiec",1
"5163","wyzwanie",2
"5164","wyzwaniem",1
"5165","wyzwolenie",2
"5166","wyzwoleńcza",3
"5167","wz",1
"5168","wzajemnego",1
"5169","wzbierająca",1
"5170","wzgórzach",1
"5171","wziął",1
"5172","wzięli",1
"5173","wzięła",4
"5174","wzięły",1
"5175","wzór",2
"5176","x",4
"5177","xi",2
"5178","xiangyang",2
"5179","xiaoping",1
"5180","xii",1
"5181","xiii",2
"5182","xinhai",1
"5183","xiv",1
"5184","xix",12
"5185","xixwieczne",3
"5186","xixwiecznej",1
"5187","xixwieczny",1
"5188","xv",3
"5189","xvi",2
"5190","xvii",7
"5191","xviii",2
"5192","xviiiwiecznej",1
"5193","xviiwiecznych",1
"5194","xvixviii",2
"5195","xx",6
"5196","yamamoto",1
"5197","yang",1
"5198","yi",1
"5199","zaangażowania",1
"5200","zaatakowali",1
"5201","zabawa",1
"5202","zabawy",2
"5203","zabijały",1
"5204","zabił",4
"5205","zabłąkani",1
"5206","zabłocki",1
"5207","zabobon",1
"5208","zaborach",2
"5209","zabójcaelegant",1
"5210","zabójczo",1
"5211","zabójstwo",2
"5212","zabudowy",1
"5213","zabytki",2
"5214","zachodnia",1
"5215","zachodnich",1
"5216","zachodniej",3
"5217","zachodnim",1
"5218","zachowanie",1
"5219","zaciągnij",1
"5220","zaczęło",2
"5221","zaczęły",1
"5222","zaczynali",1
"5223","zaćmił",1
"5224","zadaru",1
"5225","zadruga",1
"5226","zadrużna",1
"5227","zaduszki",1
"5228","zagadka",5
"5229","zagadki",1
"5230","zagadkowa",1
"5231","zagadnienia",1
"5232","zaginął",1
"5233","zagłada",1
"5234","zagłady",1
"5235","zagórski",1
"5236","zagraj",1
"5237","zagraniczna",1
"5238","zagrożeń",1
"5239","zajmował",1
"5240","zajmowała",1
"5241","zakarpaciu",1
"5242","zakładników",1
"5243","zakon",1
"5244","zakonem",1
"5245","zakonnym",1
"5246","zakonu",2
"5247","zakończona",1
"5248","zakręcie",1
"5249","zakrętach",1
"5250","założenia",1
"5251","założycielski",1
"5252","załuski",1
"5253","zamach",5
"5254","zamachu",2
"5255","zamachy",1
"5256","zamek",1
"5257","zamiast",1
"5258","zamienił",1
"5259","zamieszki",1
"5260","zamknięta",1
"5261","zamku",2
"5262","zamorskie",1
"5263","zamoyski",4
"5264","zaniechania",1
"5265","zaniedbanie",1
"5266","zanim",8
"5267","zaoceaniczna",1
"5268","zapalnik",1
"5269","zapaśnik",1
"5270","zapis",1
"5271","zapisana",1
"5272","zapluty",1
"5273","zapłonął",1
"5274","zapolya",1
"5275","zapomniana",5
"5276","zapomniane",2
"5277","zapomniani",2
"5278","zapomniany",3
"5279","zapomnianych",1
"5280","zapomnieć",1
"5281","zaprzyjaźnionych",2
"5282","zaruski",1
"5283","zarys",8
"5284","zasada",1
"5285","zasady",1
"5286","zaskakująca",1
"5287","zaskakujące",1
"5288","zasłużenie",1
"5289","zasłużył",5
"5290","zastosowanie",1
"5291","zaświaty",1
"5292","zatoce",2
"5293","zatrzymać",1
"5294","zawadzki",1
"5295","zawarcia",1
"5296","zawarto",1
"5297","zawiła",1
"5298","zawinionym",1
"5299","zawisza",1
"5300","zawiszy",1
"5301","zawodowy",1
"5302","zawodowych",1
"5303","zbaraż",1
"5304","zbawca",1
"5305","zbigniew",3
"5306","zbigniewa",1
"5307","zbliża",1
"5308","zbombardować",1
"5309","zbrodni",2
"5310","zbrodnia",4
"5311","zbrodniarki",1
"5312","zbrodniarz",1
"5313","zbrodniarza",2
"5314","zbrodniarzy",1
"5315","zbrodnie",3
"5316","zbrojna",1
"5317","zbrojne",2
"5318","zbudowało",1
"5319","zbyszko",1
"5320","zbyt",1
"5321","zderzenie",1
"5322","zdjęcia",3
"5323","zdobycie",3
"5324","zdobyczy",1
"5325","zdobywca",2
"5326","zdobywców",1
"5327","zdrada",3
"5328","zdradę",1
"5329","zdradzeni",1
"5330","zdradzili",1
"5331","zdrajca",1
"5332","zdrajcą",1
"5333","zdrajcy",1
"5334","zdrowie",1
"5335","zedong",1
"5336","zemsta",3
"5337","zera",1
"5338","zero",1
"5339","zerwanie",1
"5340","zesłanie",1
"5341","zesłaniu",1
"5342","zeusa",1
"5343","zginął",1
"5344","zgroza",1
"5345","zgubił",2
"5346","zhao",1
"5347","zia",2
"5348","zielona",1
"5349","zielone",1
"5350","ziem",2
"5351","ziemi",5
"5352","ziemia",1
"5353","ziemiach",4
"5354","ziemię",2
"5355","ziemniaka",1
"5356","zimmermanna",1
"5357","zimna",1
"5358","zimną",1
"5359","zimnej",1
"5360","zimny",2
"5361","zimowa",1
"5362","zimowe",1
"5363","zimowego",1
"5364","zjawiska",1
"5365","zjawisko",1
"5366","zjazd",1
"5367","zjazdu",1
"5368","zjednoczeni",1
"5369","zjednoczone",2
"5370","zjednoczonych",3
"5371","zła",3
"5372","złocista",1
"5373","złodzieje",1
"5374","złodziejska",1
"5375","złodziejski",1
"5376","złota",2
"5377","złote",1
"5378","złotego",1
"5379","złotówki",1
"5380","złoty",1
"5381","zły",1
"5382","zmagania",2
"5383","zmarł",1
"5384","zmarnowana",1
"5385","zmienił",1
"5386","zmieniły",2
"5387","zmierzch",1
"5388","znaczenia",1
"5389","znaczenie",3
"5390","znaczy",1
"5391","znad",3
"5392","znak",1
"5393","znakomita",1
"5394","znaku",1
"5395","znana",1
"5396","zniewolona",1
"5397","zniósł",1
"5398","zniszczył",1
"5399","znosił",1
"5400","zobaczył",1
"5401","zoe",1
"5402","zofia",3
"5403","zofii",2
"5404","zorian",1
"5405","zostać",2
"5406","zostaliśmy",1
"5407","zostało",1
"5408","zostanie",1
"5409","zośka",1
"5410","zrobić",2
"5411","zrób",1
"5412","zróbmy",1
"5413","zryw",1
"5414","zrzeszenia",3
"5415","zsrr",4
"5416","zsrs",1
"5417","zstąpił",1
"5418","zuchwałych",1
"5419","zula",1
"5420","zupełnie",1
"5421","zwany",1
"5422","związek",7
"5423","związki",1
"5424","związków",1
"5425","związku",2
"5426","zwierząt",2
"5427","zwoleńskiej",1
"5428","zwycięstwa",4
"5429","zwycięstwo",5
"5430","zwycięstwu",1
"5431","zwycięzca",1
"5432","zwycięzcy",1
"5433","zwyciężania",1
"5434","zwyczaje",2
"5435","zwyczajne",2
"5436","zwyczajnego",1
"5437","zwykłych",1
"5438","zygmunt",10
"5439","zygmunta",1
"5440","zygmuntowicz",3
"5441","zza",1
"5442","źródeł",3
"5443","źródło",2
"5444","żałoba",1
"5445","żandarmeria",1
"5446","żarłoczny",1
"5447","żebracy",1
"5448","żeglarz",1
"5449","żeglarze",1
"5450","żeglugi",1
"5451","żelazem",1
"5452","żelazną",1
"5453","żelazny",1
"5454","żeleńska",1
"5455","żeń",1
"5456","żeńskiego",1
"5457","żeromskiego",1
"5458","żetony",1
"5459","żołnierz",9
"5460","żołnierza",3
"5461","żołnierze",7
"5462","żołnierzom",1
"5463","żołnierzu",2
"5464","żołnierzy",2
"5465","żony",2
"5466","żółkiewski",1
"5467","żółkiewskiego",2
"5468","żółtymi",1
"5469","żubra",1
"5470","żukowa",1
"5471","żuławska",2
"5472","żwaniecka",1
"5473","życia",7
"5474","życie",13
"5475","życiem",2
"5476","życiu",2
"5477","żyd",1
"5478","żydem",1
"5479","żydokomunie",1
"5480","żydowski",3
"5481","żydowskich",4
"5482","żydowskiej",2
"5483","żydowsku",1
"5484","żydów",3
"5485","żydzi",3
"5486","żyje",3
"5487","żywe",2
"5488","żywieccy",1
"5489","żywieckich",1
"5490","żywności",1
"5491","żywot",2
"5492","żywy",1
"5493","воссоединение",1
